id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,house_condition,grade,sqft_above,sqft_basement,year_built,zipcode,lat,long,sqft_living_15,sqft_lot_15
5608000840,2014-07-24,90500000.0,4,2.5,3520,12193.0,2.0,0,1,4,10.0,3520.0,0,1993.0,98027,47.5535,-122.095,3470,11318
5422560470,2014-12-03,44000000.0,3,2.0,1650,6408.0,2.0,0,1,4,8.0,1650.0,0,1977.0,98052,47.6638,-122.128,1750,6402
446000020,2014-09-13,43950000.0,4,1.0,1360,5500.0,1.5,0,1,3,7.0,1360.0,0,1950.0,98115,47.6878,-122.285,1530,5790
9476200545,2015-01-27,27000000.0,3,2.0,1350,6696.0,1.0,0,1,5,6.0,680.0,670,1944.0,98056,47.4919,-122.187,1350,6700
8648100130,2015-04-29,30650000.0,3,2.5,1970,6291.0,2.0,0,1,4,7.0,1970.0,0,1998.0,98042,47.3627,-122.073,1980,8852
9358002232,2014-10-19,38000000.0,3,2.0,1470,1656.0,2.0,0,1,3,8.0,1310.0,160,2003.0,98126,47.5653,-122.369,1470,2288
2212900920,2014-07-22,21500000.0,4,1.75,1610,9652.0,1.0,0,1,5,7.0,1610.0,0,1969.0,98042,47.3281,-122.135,1220,9800
6149700380,2015-02-06,29990000.0,2,1.0,810,6150.0,1.0,0,1,3,7.0,810.0,0,1950.0,98133,47.7289,-122.34,1080,7200
4340000080,2015-03-27,145000000.0,4,3.5,2820,7809.0,2.0,0,1,3,10.0,2820.0,0,1995.0,98004,47.622,-122.195,2630,7904
3751605432,2014-05-13,23995000.0,3,1.0,1900,33888.0,1.5,0,1,4,5.0,1900.0,0,1942.0,98001,47.2738,-122.271,1430,19200
6384300020,2014-06-23,49400000.0,4,2.5,1830,7345.0,1.0,0,1,4,8.0,1540.0,290,1973.0,98177,47.7741,-122.373,1990,7700
3450300430,2015-01-05,31750000.0,4,1.5,1730,7700.0,1.0,0,1,4,7.0,1010.0,720,1963.0,98059,47.4996,-122.163,1650,8066
1245001763,2015-03-03,67000000.0,4,2.5,2110,7291.0,2.0,0,1,4,7.0,2110.0,0,1977.0,98033,47.6888,-122.201,2350,8625
7853240660,2014-08-20,65000000.0,3,2.5,3060,7831.0,2.0,0,3,3,9.0,3060.0,0,2004.0,98065,47.5401,-121.861,3140,7438
3723800414,2015-03-20,85200000.0,4,2.5,2620,7328.0,2.0,0,1,3,8.0,2620.0,0,1983.0,98118,47.5514,-122.263,1670,5080
5104500020,2014-06-17,25000000.0,2,1.5,1088,1360.0,2.0,0,1,3,7.0,1088.0,0,1983.0,98034,47.7094,-122.213,1098,1469
5438000080,2014-12-10,26495000.0,3,1.5,1400,10853.0,1.0,0,1,4,7.0,1400.0,0,1964.0,98055,47.4433,-122.194,1620,10849
9498200091,2014-09-25,58250000.0,2,2.0,1540,6804.0,1.0,0,1,5,7.0,1020.0,520,1942.0,98177,47.7044,-122.372,1380,6930
1498301213,2015-03-11,38400000.0,3,2.5,1540,1564.0,2.0,0,1,3,7.0,1300.0,240,1998.0,98144,47.586,-122.313,1540,2875
2652500285,2014-10-28,81700000.0,3,1.5,2310,3360.0,1.5,0,1,3,8.0,1790.0,520,1926.0,98119,47.6431,-122.359,1930,4320
5127000430,2014-12-01,32000000.0,4,1.75,1730,9520.0,1.0,0,1,4,7.0,1730.0,0,1971.0,98059,47.4756,-122.157,1550,11211
4017110020,2014-06-30,44580000.0,4,2.25,2070,39446.0,1.0,0,1,3,8.0,1470.0,600,1977.0,98155,47.7765,-122.276,2140,12043
3336001946,2015-03-07,26330000.0,2,1.0,900,4500.0,1.0,0,1,3,7.0,900.0,0,1951.0,98118,47.5273,-122.265,1175,5320
5253300387,2015-01-28,21500000.0,3,1.0,860,6635.0,1.0,0,1,3,6.0,860.0,0,1952.0,98133,47.7508,-122.339,1170,8000
9222400605,2014-11-15,84250000.0,5,4.0,2980,4500.0,1.5,0,1,3,7.0,2070.0,910,1921.0,98115,47.6736,-122.323,1560,4225
9222400605,2014-11-15,84250000.0,5,4.0,2980,4500.0,1.5,0,1,3,7.0,2070.0,910,1921.0,98115,47.6736,-122.323,1560,4225
9222400605,2015-04-11,85000000.0,5,4.0,2980,4500.0,1.5,0,1,3,7.0,2070.0,910,1921.0,98115,47.6736,-122.323,1560,4225
9222400605,2015-04-11,85000000.0,5,4.0,2980,4500.0,1.5,0,1,3,7.0,2070.0,910,1921.0,98115,47.6736,-122.323,1560,4225
2163300130,2014-10-01,38600000.0,5,2.5,2740,12413.0,2.0,0,1,3,7.0,2740.0,0,1990.0,98031,47.4199,-122.183,1900,7416
8662500130,2014-12-09,25110000.0,4,2.5,1790,5257.0,2.0,0,1,3,7.0,1790.0,0,1996.0,9803,47.3849,-122.204,1680,5320
1770000130,2014-11-26,43500000.0,3,1.75,1750,16748.0,1.0,0,1,3,7.0,1330.0,420,1978.0,98072,47.7421,-122.089,1750,16050
1888120080,2014-09-22,87000000.0,4,4.0,3610,12811.0,2.0,0,1,3,10.0,3610.0,0,2000.0,98075,47.5812,-121.993,3530,11783
862000020,2015-02-06,80000000.0,6,1.0,1430,20620.0,2.0,0,1,3,7.0,1430.0,0,1954.0,98004,47.6255,-122.209,2450,10080
7199100020,2014-07-14,55500000.0,3,1.75,1570,15500.0,1.0,0,1,4,7.0,1570.0,0,1968.0,98052,47.6916,-122.122,1610,7500
9169600275,2014-07-23,28000000.0,2,1.0,2280,37500.0,2.0,0,1,3,7.0,2280.0,0,1932.0,98136,47.525,-122.389,2360,6000
2767601815,2015-03-17,35600000.0,3,1.0,940,2366.0,1.0,0,1,3,6.0,940.0,0,1916.0,98107,47.6744,-122.383,1500,5000
7853221330,2014-12-03,67500000.0,4,2.5,2920,6000.0,2.0,0,5,3,9.0,2920.0,0,2004.0,98065,47.5333,-121.859,3100,6001
7504010780,2014-12-26,60500000.0,4,2.25,2260,11900.0,2.0,0,1,3,9.0,2260.0,0,1976.0,98074,47.6415,-122.057,2470,11900
5015000190,2014-06-25,69050000.0,5,2.0,2000,4211.0,1.5,0,3,4,7.0,1280.0,720,1908.0,98112,47.6283,-122.301,1680,4000
8682260470,2014-06-19,43700000.0,2,1.75,1440,4225.0,1.0,0,1,3,8.0,1440.0,0,2005.0,98053,47.7143,-122.032,1680,6200
4122700020,2014-07-10,85000000.0,5,2.0,2310,13430.0,1.5,0,1,4,8.0,2310.0,0,1966.0,98004,47.6395,-122.203,2810,13906
8850000285,2014-06-12,35000000.0,4,2.25,2300,4600.0,1.5,0,1,4,7.0,1340.0,960,1904.0,98144,47.5895,-122.311,1540,3000
4174600185,2014-06-22,48000000.0,2,2.25,1490,6770.0,1.5,0,1,3,8.0,1490.0,0,1926.0,98108,47.5577,-122.297,1820,7875
7229800430,2014-07-23,37950000.0,3,2.25,1830,25641.0,2.0,0,1,3,8.0,1830.0,0,1989.0,98059,47.4786,-122.112,1500,25641
42000130,2014-09-24,60000000.0,5,4.5,4440,9784.0,2.0,0,1,3,10.0,4440.0,0,2012.0,98168,47.4702,-122.275,2720,10080
4139430250,2015-03-30,143600000.0,4,3.5,4970,16582.0,2.0,0,4,4,11.0,3930.0,1040,1992.0,98006,47.5496,-122.12,3580,13335
9834201470,2014-12-18,30300000.0,2,1.5,1000,1075.0,2.0,0,1,3,7.0,840.0,160,2007.0,98144,47.5708,-122.288,1000,1083
4058801702,2015-02-06,80000000.0,4,2.5,4940,10037.0,1.0,0,5,3,9.0,3450.0,1490,1953.0,98178,47.5095,-122.247,2430,9272
3363400655,2014-07-24,54900000.0,2,2.0,1980,6000.0,1.5,0,1,5,7.0,1220.0,760,1906.0,98103,47.6809,-122.351,1280,3900
8700500020,2014-11-26,32495000.0,3,2.5,1560,9600.0,1.0,0,1,3,7.0,1210.0,350,1964.0,98188,47.457,-122.27,2070,9600
8148600020,2014-09-26,17000000.0,2,1.0,870,6537.0,1.0,0,1,3,6.0,870.0,0,1948.0,98168,47.4906,-122.306,1100,8701
8651430780,2014-07-15,17800000.0,3,1.0,840,6500.0,1.0,0,1,5,6.0,840.0,0,1969.0,98042,47.3704,-122.08,870,5200
1432400345,2015-04-21,14400000.0,3,1.0,1250,8314.0,1.0,0,1,3,6.0,1250.0,0,1958.0,98058,47.4522,-122.178,1188,7700
2524049148,2015-03-17,158000000.0,4,2.75,3120,20031.0,1.0,0,3,4,9.0,1980.0,1140,1954.0,9804,47.5389,-122.242,3330,18777
2475900840,2015-04-27,25800000.0,2,1.0,750,7000.0,1.0,0,1,3,6.0,750.0,0,1932.0,98024,47.5655,-121.89,1100,8777
7452500190,2014-10-16,34500000.0,3,1.75,710,5050.0,1.0,0,1,4,6.0,710.0,0,1950.0,98126,47.5194,-122.375,900,5050
3459000050,2014-06-10,47000000.0,3,1.75,2290,14800.0,1.0,0,1,3,8.0,1620.0,670,1965.0,98155,47.7735,-122.273,2320,12474
2624049091,2015-03-13,290300000.0,5,2.5,3750,91681.0,2.0,1,5,3,10.0,3750.0,0,1925.0,98118,47.5379,-122.264,3540,24293
1138000250,2014-05-21,35000000.0,3,1.5,980,7790.0,1.0,0,1,5,7.0,980.0,0,1969.0,98034,47.7141,-122.213,1390,7280
4399210130,2014-06-26,22550000.0,2,1.75,1590,11276.0,1.0,0,1,4,7.0,1590.0,0,1972.0,98002,47.3177,-122.21,1750,10687
2770601365,2015-02-24,47300000.0,2,1.0,940,4000.0,1.0,0,1,3,6.0,720.0,220,1942.0,98199,47.6488,-122.385,1180,6000
7272000980,2015-02-26,27900000.0,3,1.75,1750,9623.0,1.0,0,1,3,7.0,1150.0,600,1962.0,98198,47.3997,-122.313,1820,9623
1566100010,2015-04-14,47000000.0,3,1.0,1460,8227.0,1.0,0,1,3,6.0,880.0,580,1948.0,98125,47.7009,-122.301,1530,8128
6338000592,2014-08-20,56500000.0,3,1.75,1540,4800.0,1.0,0,1,4,6.0,770.0,770,1925.0,98105,47.67,-122.284,1510,4080
2815600305,2015-04-22,69500000.0,3,2.0,2560,6800.0,1.0,0,2,4,8.0,1380.0,1180,1952.0,98136,47.5506,-122.395,1780,6800
561500290,2014-07-11,31500000.0,3,1.75,1660,37642.0,1.0,0,1,4,7.0,1660.0,0,1991.0,98022,47.2559,-122.007,2070,54450
3905080280,2015-03-04,52900000.0,3,2.5,1880,4499.0,2.0,0,1,3,8.0,1880.0,0,1993.0,98029,47.5664,-121.999,2130,5114
925069071,2015-01-26,75000000.0,5,3.75,3500,101494.0,1.5,0,1,3,8.0,3500.0,0,1967.0,98053,47.6745,-122.054,3250,38636
2426049174,2014-10-29,48150000.0,3,2.25,1840,10500.0,2.0,0,1,3,7.0,1840.0,0,1993.0,98034,47.7326,-122.234,1840,7374
9407600250,2015-03-27,21100000.0,3,2.0,1060,7412.0,1.0,0,1,3,7.0,1060.0,0,1987.0,98038,47.3897,-122.051,1080,7093
7955050170,2015-04-10,45500000.0,3,2.25,1790,7500.0,1.0,0,1,3,7.0,1390.0,400,1973.0,98034,47.7321,-122.198,1940,7192
7224000950,2014-11-03,23895000.0,2,1.0,810,4838.0,1.0,0,1,3,5.0,810.0,0,1938.0,98055,47.4909,-122.203,890,4838
464001025,2014-09-18,72250000.0,4,3.5,2600,5100.0,2.0,0,1,3,8.0,1820.0,780,2003.0,98117,47.6948,-122.395,2000,6720
5569700020,2014-07-30,79500000.0,4,2.5,3230,19193.0,1.0,0,4,4,8.0,2000.0,1230,1973.0,98075,47.5755,-122.07,3230,13420
1310910290,2015-05-07,32750000.0,4,2.25,2240,9600.0,2.0,0,1,3,8.0,2240.0,0,1971.0,98032,47.361,-122.281,2050,9240
5104531640,2015-03-23,58500000.0,4,3.0,3400,5100.0,2.0,0,1,3,9.0,3400.0,0,2006.0,98038,47.3548,-122.002,3400,5672
1025039145,2014-06-13,77500000.0,4,2.0,3140,10875.0,1.0,0,2,3,7.0,1940.0,1200,1939.0,98199,47.6656,-122.406,3300,10080
5406500170,2014-10-24,64500000.0,4,2.5,2780,4200.0,2.0,0,1,3,8.0,2780.0,0,2001.0,98075,47.5989,-122.039,2510,4200
1826049426,2015-01-05,44500000.0,4,2.75,2320,12368.0,1.0,0,1,3,8.0,1670.0,650,1968.0,98133,47.7373,-122.35,2070,9575
2011000010,2014-05-02,25795000.0,3,1.75,1370,5858.0,1.0,0,1,3,7.0,1370.0,0,1987.0,98198,47.3815,-122.313,1400,7500
9368700006,2015-03-24,37500000.0,5,1.75,2230,7560.0,1.0,0,1,3,7.0,1230.0,1000,1959.0,98178,47.5055,-122.26,1380,6570
8016250080,2014-07-09,24500000.0,3,2.5,1610,7223.0,2.0,0,1,3,7.0,1610.0,0,1994.0,9803,47.3661,-122.173,1610,7162
4053200285,2014-08-11,72500000.0,3,2.5,3410,41022.0,2.0,0,1,3,11.0,3410.0,0,1990.0,98042,47.3228,-122.08,2150,21429
5411600020,2015-03-04,70200000.0,4,2.5,2810,4922.0,2.0,0,1,3,9.0,2810.0,0,2005.0,98074,47.614,-122.041,2920,4922
847100078,2014-08-18,33000000.0,3,1.75,1850,14986.0,2.0,0,1,3,6.0,1850.0,0,1943.0,98059,47.4837,-122.148,2660,10650
4232903295,2015-04-16,94000000.0,3,1.5,1790,4800.0,1.5,0,1,3,8.0,1790.0,0,1912.0,98119,47.6332,-122.362,1780,3600
7979900680,2015-03-05,35450000.0,3,1.0,1150,11396.0,1.5,0,1,4,7.0,1150.0,0,1950.0,98155,47.7435,-122.296,1600,8146
492000532,2015-02-22,27995000.0,4,2.75,2420,8700.0,1.5,0,1,4,7.0,2420.0,0,1914.0,98002,47.3109,-122.229,1070,4804
2310000430,2015-05-07,28400000.0,3,2.25,1580,7034.0,1.0,0,1,4,7.0,1180.0,400,1989.0,98038,47.3564,-122.04,1470,7358
8832900780,2014-10-13,48000000.0,5,2.0,1760,21562.0,1.0,0,2,3,8.0,1560.0,200,1959.0,98028,47.7597,-122.263,2150,12676
8832900780,2014-10-13,48000000.0,5,2.0,1760,21562.0,1.0,0,2,3,8.0,1560.0,200,1959.0,98028,47.7597,-122.263,2150,12676
8832900780,2015-04-08,64750000.0,5,2.0,1760,21562.0,1.0,0,2,3,8.0,1560.0,200,1959.0,98028,47.7597,-122.263,2150,12676
8832900780,2015-04-08,64750000.0,5,2.0,1760,21562.0,1.0,0,2,3,8.0,1560.0,200,1959.0,98028,47.7597,-122.263,2150,12676
3249500020,2015-04-06,62500000.0,3,2.5,2750,35000.0,2.0,0,1,3,9.0,2750.0,0,1993.0,98077,47.75,-122.024,2780,35862
8651442810,2014-07-10,15200000.0,3,1.0,920,4875.0,1.0,0,1,4,7.0,920.0,0,1978.0,98042,47.3623,-122.09,1160,4875
8564500020,2015-01-27,32200000.0,3,1.0,960,10181.0,1.0,0,1,3,7.0,960.0,0,1961.0,98034,47.7231,-122.229,1740,10194
3019300050,2014-07-31,44500000.0,3,1.75,1120,4000.0,1.0,0,1,4,7.0,870.0,250,1916.0,98107,47.6684,-122.368,1470,4000
2460900020,2014-07-30,59500000.0,3,1.0,1560,3960.0,1.5,0,1,4,7.0,1560.0,0,1907.0,98144,47.5936,-122.301,1280,3960
2698200010,2015-05-13,16500000.0,3,1.0,1380,7334.0,1.0,0,1,3,7.0,980.0,400,1981.0,98055,47.4339,-122.192,1910,7859
104560010,2014-06-10,27850000.0,4,2.5,1940,6206.0,2.0,0,1,3,7.0,1940.0,0,1990.0,98023,47.3063,-122.359,2060,7092
5710610430,2015-03-13,51750000.0,3,1.75,1810,10625.0,1.0,0,1,3,8.0,1370.0,440,1973.0,98027,47.5322,-122.049,2140,10922
34000005,2014-06-18,34356600.0,2,1.0,1100,4200.0,1.0,0,1,3,7.0,1100.0,0,1954.0,98136,47.5312,-122.392,1240,4000
7349400420,2014-11-05,28628500.0,4,2.25,1980,9714.0,1.0,0,1,3,7.0,1170.0,810,1977.0,98002,47.3207,-122.209,1610,9272
3298300130,2015-02-06,47490500.0,4,1.5,1340,6200.0,1.0,0,1,5,6.0,1340.0,0,1959.0,98008,47.6214,-122.119,1210,7178
7312400080,2014-07-14,55000000.0,3,1.75,1680,4800.0,1.0,0,1,4,7.0,1400.0,280,1960.0,98126,47.5535,-122.377,1540,5000
3356404198,2015-01-29,28600000.0,4,2.5,2060,16000.0,2.0,0,1,3,6.0,2060.0,0,1993.0,98001,47.2849,-122.251,1530,8000
2344300122,2014-08-08,90000000.0,3,3.25,2620,7215.0,1.0,0,1,4,8.0,1770.0,850,1980.0,98004,47.5836,-122.2,2180,8931
3904901330,2014-08-20,44995000.0,3,2.25,1610,5159.0,2.0,0,1,3,7.0,1610.0,0,1985.0,98029,47.5675,-122.019,1610,5210
7524100280,2014-06-12,25900000.0,4,1.5,1490,7560.0,2.0,0,1,3,7.0,1490.0,0,1966.0,98198,47.3684,-122.318,1490,7689
2473390440,2014-12-02,34000000.0,3,2.25,1900,8125.0,1.0,0,1,3,7.0,1540.0,360,1969.0,98058,47.4564,-122.162,1480,8284
2215800050,2015-04-15,78500000.0,4,2.5,3440,56192.0,2.0,0,1,3,9.0,3440.0,0,1994.0,98053,47.6969,-122.046,3150,44431
2769602475,2014-05-09,49000000.0,2,1.0,1840,3300.0,1.5,0,1,4,6.0,1130.0,710,1910.0,98107,47.6757,-122.362,1320,4000
9183700470,2014-05-27,34495000.0,4,2.0,2330,6250.0,1.0,0,1,4,7.0,1400.0,930,1941.0,9803,47.3782,-122.228,2050,9000
1337800284,2014-08-27,95000000.0,3,2.0,2250,2975.0,2.0,0,1,4,9.0,1880.0,370,1905.0,98112,47.6289,-122.309,2690,4800
3867400130,2014-07-09,81000000.0,4,1.75,2000,3988.0,1.0,0,5,4,7.0,1000.0,1000,1958.0,98116,47.5925,-122.391,1690,4144
7856410020,2015-03-09,99816000.0,2,2.5,3010,16050.0,1.0,0,4,4,9.0,1260.0,1750,1976.0,98006,47.5643,-122.16,3010,11612
9477730080,2014-12-10,37700000.0,3,1.75,1680,7389.0,1.0,0,1,3,8.0,1150.0,530,1979.0,98056,47.5199,-122.184,2100,10348
3300760020,2014-08-26,59500000.0,3,2.0,1530,6773.0,1.0,0,1,4,8.0,1530.0,0,1984.0,98033,47.6653,-122.194,2240,7201
148000440,2014-08-18,31330000.0,2,1.0,970,4800.0,1.0,0,1,3,6.0,970.0,0,1911.0,98116,47.5754,-122.414,1180,5900
1708400595,2014-07-25,36000000.0,5,1.75,1550,5225.0,1.5,0,1,4,7.0,1550.0,0,1941.0,98108,47.554,-122.306,1220,5225
9264901680,2015-03-23,18800000.0,3,1.75,1660,7350.0,1.0,0,1,2,8.0,1660.0,0,1979.0,98023,47.3118,-122.337,1840,7673
3226079091,2014-09-12,75500000.0,3,2.5,3680,203860.0,1.5,0,1,3,9.0,3680.0,0,1994.0,98014,47.6903,-121.929,2410,144183
2877104175,2014-09-10,128900000.0,5,3.5,3210,4060.0,2.0,0,3,3,10.0,2290.0,920,1917.0,98117,47.6801,-122.357,1940,5000
8843900396,2014-07-14,45500000.0,3,1.0,1480,13280.0,2.5,0,1,3,6.0,1480.0,0,1940.0,98027,47.5378,-122.043,1510,8723
1425059193,2014-10-09,81750000.0,5,3.5,3600,9312.0,2.0,0,4,3,10.0,2680.0,920,2005.0,98052,47.6582,-122.122,3420,9860
5694000768,2014-09-22,55000000.0,3,2.25,1700,1481.0,3.0,0,1,3,8.0,1700.0,0,2002.0,98103,47.6598,-122.349,1560,1350
8732190460,2015-05-05,26000000.0,3,1.75,1680,8725.0,1.0,0,1,3,8.0,1240.0,440,1978.0,98023,47.3107,-122.397,2020,8352
723099028,2014-06-26,32000000.0,3,2.0,1550,34175.0,1.5,0,1,3,7.0,1550.0,0,1999.0,98045,47.4855,-121.698,2300,35174
4139480190,2014-09-16,115300000.0,3,3.25,3780,10623.0,1.0,0,2,3,11.0,2650.0,1130,1999.0,98006,47.5506,-122.101,3850,11170
1133000050,2015-04-20,36200000.0,4,2.5,2360,7370.0,1.0,0,1,3,7.0,1460.0,900,1985.0,98125,47.7201,-122.308,1590,9906
2770601462,2015-04-23,50350000.0,3,2.5,1810,1750.0,2.0,0,1,3,7.0,1350.0,460,1997.0,98199,47.6513,-122.386,1640,1563
3630120480,2014-06-02,65300000.0,3,2.5,2290,3475.0,2.0,0,1,3,9.0,2290.0,0,2006.0,98029,47.5551,-122.001,2340,3626
624110050,2014-06-04,76000000.0,4,2.75,3370,12447.0,2.0,0,1,3,10.0,3370.0,0,1991.0,98077,47.7309,-122.058,3700,13129
2301400655,2014-11-25,77500000.0,4,1.75,2090,5050.0,1.0,0,1,4,7.0,1090.0,1000,1916.0,98117,47.6802,-122.358,1760,5000
7936500190,2014-10-21,133900000.0,4,3.75,2130,34689.0,1.5,1,5,3,9.0,2130.0,0,1955.0,98136,47.5489,-122.398,3030,28598
126039323,2015-02-24,41750000.0,5,1.75,2060,10911.0,1.0,0,1,4,7.0,1360.0,700,1954.0,98177,47.7767,-122.365,2060,9688
9512500460,2014-07-11,52500000.0,3,1.5,1560,9350.0,1.0,0,1,4,7.0,1220.0,340,1969.0,98052,47.6729,-122.148,1870,8671
7203601405,2015-04-14,21700000.0,2,1.0,730,2400.0,1.0,0,2,3,4.0,730.0,0,1934.0,98198,47.35,-122.322,1220,4382
6204200170,2014-07-09,52500000.0,4,2.75,2910,6308.0,1.0,0,1,3,8.0,1640.0,1270,1985.0,98011,47.7352,-122.201,1970,7127
5027800190,2015-03-24,44250000.0,4,2.25,2490,8700.0,1.0,0,1,3,7.0,1890.0,600,1976.0,98155,47.7397,-122.324,1470,7975
2206500430,2014-07-09,52500000.0,4,1.75,1710,10440.0,1.0,0,1,4,7.0,1710.0,0,1955.0,98006,47.5756,-122.158,1480,10440
9477001410,2015-02-25,42550000.0,4,1.75,1520,10630.0,1.0,0,1,4,7.0,1520.0,0,1967.0,98034,47.7347,-122.193,1550,8039
2324079073,2014-08-15,71000000.0,3,2.75,2930,218235.0,2.0,0,3,3,8.0,2930.0,0,1990.0,98024,47.5481,-121.886,2450,218235
2817210420,2014-11-14,54500000.0,4,3.0,3160,10948.0,1.0,0,4,3,8.0,1930.0,1230,1991.0,9807,47.3733,-122.422,2380,13623
1402200440,2015-02-12,41000000.0,5,2.75,2910,16410.0,1.5,0,1,4,8.0,2910.0,0,1967.0,98058,47.44,-122.145,1980,18000
1545808370,2015-04-22,24500000.0,3,2.25,1700,8100.0,1.0,0,1,3,7.0,1200.0,500,1980.0,98038,47.3601,-122.046,1700,8100
7335400500,2014-07-11,19490000.0,2,1.0,810,6697.0,1.0,0,1,4,6.0,810.0,0,1923.0,98002,47.3057,-122.216,1140,6695
1843130980,2014-05-06,28400000.0,4,2.5,2000,5390.0,2.0,0,1,3,7.0,2000.0,0,2003.0,98042,47.3732,-122.129,2330,5390
9262800255,2014-08-19,28000000.0,2,1.75,1894,52769.0,1.5,0,1,4,6.0,1520.0,374,1936.0,98001,47.3088,-122.273,1820,50529
8656800190,2014-10-02,28000000.0,3,1.75,2080,87991.0,1.0,0,1,3,6.0,1040.0,1040,1970.0,98014,47.6724,-121.865,2080,84300
2113700235,2014-05-12,36000000.0,4,2.0,1730,5500.0,1.0,0,1,5,7.0,1010.0,720,1943.0,98106,47.5304,-122.353,1080,4900
4235400255,2014-09-05,40500000.0,2,1.0,720,4323.0,1.0,0,1,3,6.0,720.0,0,1942.0,98199,47.6604,-122.401,1460,3300
8691360380,2015-04-14,86500000.0,4,2.5,3560,13981.0,2.0,0,1,3,10.0,3560.0,0,2000.0,98075,47.6002,-121.98,3840,13624
2205500080,2014-06-10,48330000.0,4,2.0,1210,11100.0,1.0,0,1,4,7.0,1210.0,0,1955.0,98006,47.5747,-122.145,1280,11100
4137000250,2015-03-18,35500000.0,4,2.5,2130,9268.0,2.0,0,1,4,8.0,2130.0,0,1985.0,98092,47.262,-122.22,2100,8400
2310010050,2015-04-30,27495000.0,3,2.25,1570,8767.0,1.0,0,1,3,7.0,1180.0,390,1990.0,98038,47.3568,-122.038,1570,7434
1370802115,2014-12-05,192500000.0,3,4.5,3950,6134.0,2.0,0,4,3,11.0,2880.0,1070,1998.0,98199,47.6413,-122.405,3050,5281
6117900010,2014-12-31,75500000.0,3,3.25,3450,15586.0,2.0,0,1,3,11.0,2690.0,760,1989.0,98166,47.4294,-122.343,3560,15046
2626069030,2015-02-09,194000000.0,4,5.75,7220,223462.0,2.0,0,5,3,12.0,6220.0,1000,2000.0,98053,47.7097,-122.013,2680,7593
9407102360,2014-06-16,30921200.0,3,1.75,1150,9600.0,1.0,0,1,3,7.0,1150.0,0,1979.0,98045,47.4434,-121.774,1520,9976
104510440,2014-06-04,21995000.0,3,2.25,1500,7615.0,1.0,0,1,3,7.0,1150.0,350,1984.0,98023,47.3146,-122.351,1540,8649
7519000170,2014-07-23,69000000.0,3,2.5,1300,5150.0,1.5,0,1,4,7.0,1300.0,0,1920.0,98117,47.6838,-122.362,1400,4017
2113700500,2014-10-05,25080000.0,3,1.75,1290,4000.0,1.0,0,1,3,6.0,1170.0,120,1943.0,98106,47.5309,-122.354,1140,4000
1560930050,2015-03-25,55750000.0,3,2.0,2510,35255.0,1.0,0,3,3,9.0,2510.0,0,1994.0,98038,47.4012,-122.025,3140,36450
9550204590,2014-06-24,94100000.0,4,1.75,2320,3825.0,1.5,0,1,5,8.0,1820.0,500,1926.0,98105,47.6659,-122.327,1940,3825
4217402115,2015-04-21,365000000.0,6,4.75,5480,19401.0,1.5,1,5,5,11.0,3910.0,1570,1936.0,98105,47.6515,-122.277,3510,15810
9412710440,2015-04-22,30500000.0,4,2.75,2030,8600.0,1.0,0,1,4,7.0,1230.0,800,1977.0,98042,47.3942,-122.16,1810,8600
6043400006,2014-07-29,81500000.0,4,1.5,2060,16110.0,1.0,0,1,4,8.0,2060.0,0,1949.0,98004,47.5983,-122.202,2060,16110
1024039049,2014-05-12,101500000.0,3,2.5,2920,34527.0,1.0,0,5,4,9.0,1800.0,1120,1954.0,98116,47.5799,-122.4,2480,7933
1250204835,2014-09-08,124000000.0,4,3.0,3330,6990.0,1.5,0,4,5,9.0,2330.0,1000,1928.0,98144,47.5886,-122.287,2620,5310
6388920460,2014-12-26,53500000.0,3,2.5,2110,8164.0,2.0,0,1,3,9.0,2110.0,0,1990.0,98056,47.5269,-122.171,2390,7499
1925059049,2014-07-21,77500000.0,3,1.0,1175,10454.0,1.0,0,1,4,6.0,1175.0,0,1949.0,98004,47.6388,-122.218,2010,10800
7760400420,2014-07-18,25500000.0,3,2.0,1590,8670.0,1.0,0,1,3,7.0,1590.0,0,1994.0,98042,47.3725,-122.073,1590,9253
6163901271,2014-08-11,32700000.0,2,1.0,1070,9750.0,1.0,0,1,3,7.0,1070.0,0,1947.0,98155,47.7532,-122.318,1500,8775
5437200050,2014-11-20,56000000.0,4,2.0,2720,8819.0,2.0,0,4,3,8.0,2240.0,480,1976.0,98003,47.338,-122.333,2960,9672
3885806565,2015-01-30,133900000.0,4,3.5,2980,6349.0,2.0,0,4,3,9.0,2980.0,0,1998.0,98033,47.6819,-122.208,2870,6349
8651443190,2014-12-04,19950000.0,3,1.75,1160,5200.0,1.0,0,1,4,7.0,1160.0,0,1977.0,98042,47.3643,-122.09,1470,5200
1722069145,2014-12-23,76000000.0,4,2.5,3580,97574.0,2.0,0,1,3,9.0,3580.0,0,2004.0,98038,47.3901,-122.071,2510,27068
7883605985,2015-03-30,43900000.0,3,2.25,3020,6000.0,3.0,0,3,3,8.0,1980.0,1040,1994.0,98108,47.5249,-122.319,1150,6000
4038700190,2014-09-30,52700000.0,4,2.25,2380,5250.0,1.0,0,1,4,7.0,1410.0,970,1961.0,98008,47.6164,-122.115,2150,8560
8661000089,2014-07-16,19995000.0,3,2.75,2270,13590.0,1.5,0,1,4,6.0,1300.0,970,1948.0,98022,47.2099,-122.001,1160,13545
